"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","I",108,0.466428004158061,0.74654379431345
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","I",35,0.456980379817099,0.750747897458294
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","I",41,0.385811816855469,0.975689743820701
"test","Categorical MCEM-MMIL","II_III","NK cells","I",20,0.325819660277697,0.494707839820008
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","I",3,0.286807918477769,0.535873104554205
"test","Categorical MCEM-MMIL","II_III","Undetermined","I",2,0.150324492545292,0.191951578335895
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.435590752542573,0.696180502708853
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.0682606297163011,0.127960250313741
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.0579622060923797,0.126625629806926
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.052816584363871,0.136520115060014
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.0419416497857212,0.0503716798746516
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.0394400966463579,0.0593398949032242
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.0249813280725736,0.0479939849340931
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.0159438740551895,0.0159438740551895
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,0.00633336758292319,0.0143717271121597
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.807733857668987,0.85779097354852
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.64919901164973,0.850357358330075
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.607854815561608,0.993726905454628
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.49020303581903,0.7694956764677
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.47560978974956,0.76643479278836
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.458500591732312,0.83426478519307
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.458160541138079,0.95857510744198
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.277601328979657,0.378546232691032
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.11037753750069,0.11037753750069
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.396718879830772,0.660905706730117
"test","Categorical MCEM-MMIL","IV","Fibroblasts","I",5,0.348866451225841,0.769512574927506
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.246040329877965,0.521719317059264
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.18978369904747,0.35835299448503
"test","Categorical MCEM-MMIL","IV","Myeloid cells","I",146,0.0973594484717075,0.339727431390069
"test","Categorical MCEM-MMIL","IV","Epithelial cells","I",379,0.0488889461253285,0.10345750599355
"test","Categorical MCEM-MMIL","IV","Undetermined","I",8,0.0231952738203456,0.0463077574464536
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","I",2,0.0109046170510154,0.0109528347178422
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","II_III",2,0.102253540970551,0.167078584731097
"test","Categorical MCEM-MMIL","IV","Fibroblasts","II_III",5,0.0490056332837496,0.0894055278487525
"test","Categorical MCEM-MMIL","IV","T lymphocytes","II_III",211,0.0348186825311341,0.0696373831095976
"test","Categorical MCEM-MMIL","IV","B lymphocytes","II_III",77,0.0246174956045534,0.0373072556255937
"test","Categorical MCEM-MMIL","IV","Myeloid cells","II_III",146,0.01609212031245,0.0514171350938441
"test","Categorical MCEM-MMIL","IV","NK cells","II_III",42,0.0139247919857534,0.0293394872633134
"test","Categorical MCEM-MMIL","IV","Epithelial cells","II_III",379,0.00757968656924707,0.0140489770579644
"test","Categorical MCEM-MMIL","IV","Undetermined","II_III",8,0.00753847933796654,0.0114852563760138
"test","Categorical MCEM-MMIL","IV","Undetermined","IV",8,0.969266246841688,0.986487367290263
"test","Categorical MCEM-MMIL","IV","Epithelial cells","IV",379,0.943531367305425,0.985735627580456
"test","Categorical MCEM-MMIL","IV","Oligodendrocytes","IV",2,0.886841841978434,0.951715103405808
"test","Categorical MCEM-MMIL","IV","Myeloid cells","IV",146,0.886548431215842,0.99907442314139
"test","Categorical MCEM-MMIL","IV","NK cells","IV",42,0.796291508966777,0.934211255428289
"test","Categorical MCEM-MMIL","IV","T lymphocytes","IV",211,0.7191409875909,0.932819198996788
"test","Categorical MCEM-MMIL","IV","Fibroblasts","IV",5,0.60212791549041,0.931248845767416
"test","Categorical MCEM-MMIL","IV","B lymphocytes","IV",77,0.578663624564675,0.829324798311147
"test","Naive inherited-label classifier","I","Endothelial cells","I",6,0.753506208938937,0.864553052935554
"test","Naive inherited-label classifier","I","MAST cells","I",21,0.56654365211504,0.656938399561153
"test","Naive inherited-label classifier","I","B lymphocytes","I",43,0.521225020179318,0.675639389420285
"test","Naive inherited-label classifier","I","Epithelial cells","I",55,0.517365925071153,0.797670309846845
"test","Naive inherited-label classifier","I","Myeloid cells","I",212,0.488440756843803,0.711870745148805
"test","Naive inherited-label classifier","I","T lymphocytes","I",273,0.46194554292328,0.625075311664162
"test","Naive inherited-label classifier","I","NK cells","I",55,0.433060134732915,0.563944108351749
"test","Naive inherited-label classifier","I","Fibroblasts","I",20,0.374089133624144,0.567798438836296
"test","Naive inherited-label classifier","I","Undetermined","I",1,0.189373693313388,0.189373693313388
"test","Naive inherited-label classifier","I","Fibroblasts","II_III",20,0.463725167486249,0.607968662775706
"test","Naive inherited-label classifier","I","Myeloid cells","II_III",212,0.22753946436289,0.32208773085734
"test","Naive inherited-label classifier","I","T lymphocytes","II_III",273,0.179754334971899,0.283794380770652
"test","Naive inherited-label classifier","I","MAST cells","II_III",21,0.147515147069126,0.175995358692019
"test","Naive inherited-label classifier","I","NK cells","II_III",55,0.127727390371735,0.184732672572478
"test","Naive inherited-label classifier","I","B lymphocytes","II_III",43,0.124632324056807,0.261205525696726
"test","Naive inherited-label classifier","I","Epithelial cells","II_III",55,0.110717441727095,0.186494477734007
"test","Naive inherited-label classifier","I","Undetermined","II_III",1,0.087494954886153,0.087494954886153
"test","Naive inherited-label classifier","I","Endothelial cells","II_III",6,0.0682248355087765,0.0912492494649453
"test","Naive inherited-label classifier","I","Undetermined","IV",1,0.723131351800459,0.723131351800459
"test","Naive inherited-label classifier","I","NK cells","IV",55,0.43921247489535,0.642449710966808
"test","Naive inherited-label classifier","I","Epithelial cells","IV",55,0.371916633201752,0.890235413511301
"test","Naive inherited-label classifier","I","T lymphocytes","IV",273,0.358300122104821,0.56797468421669
"test","Naive inherited-label classifier","I","B lymphocytes","IV",43,0.354142655763875,0.545259179316332
"test","Naive inherited-label classifier","I","MAST cells","IV",21,0.285941200815834,0.395229536627227
"test","Naive inherited-label classifier","I","Myeloid cells","IV",212,0.284019778793307,0.754161043111514
"test","Naive inherited-label classifier","I","Endothelial cells","IV",6,0.178268955552286,0.300056975756443
"test","Naive inherited-label classifier","I","Fibroblasts","IV",20,0.162185698889607,0.369355019770724
"test","Naive inherited-label classifier","II_III","Endothelial cells","I",1,0.705638210323414,0.705638210323414
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.456933578628425,0.588359863641061
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.435461510336179,0.64045793749251
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.433286637619088,0.716000820479207
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.42539408510133,0.605375202657081
"test","Naive inherited-label classifier","II_III","NK cells","I",20,0.339669035319926,0.454574299722146
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.328886756771422,0.790527892256586
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.220942747076943,0.257845390952566
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.200407348678907,0.295219379227634
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.622747420626191,0.751552974142213
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.221107158931555,0.332062205813711
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.153071560771723,0.263547847944054
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.128098219481773,0.249824731574276
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.114429416672472,0.114429416672472
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.106897454338585,0.136952720492101
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.105068079602302,0.14783773914934
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.100853699757679,0.111575257890612
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.078127057313915,0.186054530642775
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.678203553165379,0.725827755173934
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.592986185914663,0.966271924976345
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.555262885077771,0.699769458146663
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.436440270182048,0.621154531953002
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.436168967032989,0.698776151842515
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.421534354126947,0.620413076285128
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.345606203449357,0.793714827309088
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.179932373004114,0.179932373004114
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.176845230694902,0.235926853879557
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.405079343267206,0.579078617200407
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.322679453463752,0.597801538626008
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.281643634094947,0.466372918218801
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.235005538642372,0.356666900933237
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.143529720928517,0.372053814913679
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.101999575877149,0.176768367911598
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.07422565184804,0.117724711109956
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.0336121007233608,0.0388303458059096
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.162980243078687,0.293519610762235
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.128894640251582,0.204564219257017
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.102165269959283,0.175168320187992
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.0826430772355305,0.118438258045008
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.0769415352131896,0.200193903451506
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.0627820592941706,0.0980633110208001
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.036119379382788,0.0485948028891393
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.023474183259352,0.0428646848850641
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.889654968769172,0.930989864856444
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.874526240863499,0.946341111216968
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.837493259025057,0.907944592947943
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.779528743858293,0.984057658610538
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.702212402063457,0.839732013273108
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.61619109594577,0.812866773886094
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.514340303457562,0.806283738188356
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.512277579497263,0.696079772563499
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.8652447055753,0.984914889743469
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.669433315608826,0.890477716738953
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.55056690811457,0.811638061601794
