"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.290364957997153,0.441611164741902
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.242357786882638,0.411867528040372
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.219468403376812,0.300937797744192
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.534086417675891,0.63969552490848
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.372711689080057,0.408516307943791
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.346468094134697,0.52425019444094
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.341945066575197,0.530263154412978
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.341886100272843,0.518746071891519
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.332604511619938,0.477337189912808
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.316976816401085,0.508927198555167
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.279513925379677,0.438964127108441
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.157687966622935,0.157687966622935
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.516704350358806,0.516704350358806
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.478128287737685,0.618197667044305
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.367748941730004,0.5591015770549
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.349961566317355,0.510329775263448
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.341478063179856,0.515265362584707
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.32857558257437,0.546478737754367
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.327744173284703,0.493070097701145
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.260324420000048,0.266505503052052
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.246445178947297,0.270584891812505
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.393064536198791,0.597502185644618
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.354722430028646,0.486920959974454
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.344587290730085,0.49455784021085
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.343637631675816,0.525407532696114
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.332138167849296,0.480178180958186
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.313736935083972,0.458098982787458
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.294006629206217,0.394889641945363
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.284274610732199,0.300929047357377
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.363201855524372,0.402603694035273
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.356066018936533,0.480832370685887
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.35035552431355,0.569906348952539
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.335154547555619,0.521484410086548
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.327823773257679,0.475318725437072
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.325719113412572,0.484358161366891
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.318893650116245,0.493851770477274
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.211697565320269,0.327915260153668
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.395237898480939,0.555505083544708
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.352523533743429,0.375270935629152
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.34992735185725,0.447095397696767
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.340038058893025,0.490476477092085
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.337468718207939,0.515098961037381
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.335907540602478,0.459482986400108
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.329693595857343,0.456258719780587
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.310123022415734,0.419558695790642
"train","Categorical EM-MMIL","I","NK cells","I",84,0.344718005531737,0.439871380658228
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.337151925911941,0.403314696871707
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.335029822343764,0.413967122082557
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.332889510066833,0.3911865828878
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.330648190027216,0.394904780442501
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.327006887051058,0.387319772859176
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.326977014544642,0.360598421631659
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.322707008623405,0.380701583201877
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.315438625533038,0.369592329201026
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.355199742034581,0.40043370705052
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.341522288294806,0.447150753823212
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.33933999018589,0.408182148436253
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.337827338357915,0.419572136908538
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.336408833829362,0.398752973160325
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.332277509521797,0.398875987631955
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.332090848899407,0.408049351591409
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.332022116235875,0.376789372003093
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.328097623925685,0.396840681980492
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.348152540637599,0.406003976454762
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.335770703081789,0.396435377631311
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.33483298041137,0.395415436868624
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.334750450162374,0.398780529120481
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.333653122763052,0.380729164032705
