"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","I",54,0.512081524542324,0.953736210254077
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","I",41,0.41723793949225,0.999999999336642
"test","Categorical MCEM-MMIL","II_III","NK cells","I",20,0.359104250774495,0.945804472057567
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","I",3,0.271181075018429,0.473593481554844
"test","Categorical MCEM-MMIL","II_III","MAST cells","I",6,0.197611280441679,0.518657724203454
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","II_III",3,0.370357562356895,0.644587342495012
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","II_III",54,0.1027697661835,0.30940860542496
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","II_III",108,0.0480517165377288,0.158443974286543
"test","Categorical MCEM-MMIL","II_III","Undetermined","II_III",2,0.0354147791284386,0.0462669801875336
"test","Categorical MCEM-MMIL","II_III","MAST cells","II_III",6,0.023497787890846,0.0617140487196321
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","II_III",35,0.0223585772589528,0.0778170270497023
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","II_III",1,0.00563626771567505,0.00563626771567505
"test","Categorical MCEM-MMIL","II_III","NK cells","II_III",20,0.00372651010971756,0.00486283467811534
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","II_III",41,2.58717197663033e-06,3.01026399831887e-07
"test","Categorical MCEM-MMIL","II_III","MAST cells","IV",6,0.778890931667475,0.994770726497237
"test","Categorical MCEM-MMIL","II_III","NK cells","IV",20,0.637169239115788,0.989681430658145
"test","Categorical MCEM-MMIL","II_III","Epithelial cells","IV",41,0.582759473335774,0.999999999998
"test","Categorical MCEM-MMIL","II_III","B lymphocytes","IV",35,0.426546212560449,0.88358454497741
"test","Categorical MCEM-MMIL","II_III","T lymphocytes","IV",108,0.424106325755887,0.995634819055195
"test","Categorical MCEM-MMIL","II_III","Myeloid cells","IV",54,0.385148709274175,0.999999383451273
"test","Categorical MCEM-MMIL","II_III","Fibroblasts","IV",3,0.358461362624676,0.694338083422347
"test","Categorical MCEM-MMIL","II_III","Undetermined","IV",2,0.268847517523318,0.447003481579296
"test","Categorical MCEM-MMIL","II_III","Endothelial cells","IV",1,0.246368211891499,0.246368211891499
"test","Categorical MCEM-MMIL","IV","B lymphocytes","I",77,0.263870899147925,0.679722148198399
"test","Categorical MCEM-MMIL","IV","NK cells","I",42,0.255405001645166,0.765703939136848
"test","Categorical MCEM-MMIL","IV","T lymphocytes","I",211,0.186247402453816,0.666771605557775
