"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","II_III","T lymphocytes","I",108,0.446395639713662,0.779046991686922
"test","Naive inherited-label classifier","II_III","Myeloid cells","I",54,0.41887634303427,0.700238323818581
"test","Naive inherited-label classifier","II_III","Fibroblasts","I",3,0.401730955040471,0.610809096200151
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.379503961441479,0.540728240438097
"test","Naive inherited-label classifier","II_III","Epithelial cells","I",41,0.316547617172326,0.744206101881394
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.338985386263521,0.604784876578313
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.290401351750109,0.290401351750109
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.247416332217274,0.444268019983555
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.149753718068032,0.302446356398025
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.135535118922396,0.25937243272054
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.108862242593358,0.110810106335916
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.104456150792659,0.339219493530194
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.096122405295011,0.143405822110419
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.0738005462687352,0.105965759680213
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.578996232035014,0.987427651474394
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.52437363326351,0.699236500143171
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.469411472690706,0.781114309752415
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.403850642218307,0.814243050673242
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.350383165945225,0.536015270830723
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.333707324748457,0.887404435523332
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.326071242018812,0.478439224464646
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.259283658696008,0.589282697185452
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.199400012832922,0.199400012832922
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.425795662505795,0.662261926200484
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.29823111917316,0.611864217898162
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.293444564985074,0.504485706585946
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.227214126610912,0.563974304381229
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.135956289062729,0.291884848341374
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.100773629813972,0.276168692237373
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.0948175334495368,0.200394329678637
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.0100899785232749,0.0122742070110801
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.0911290086840921,0.160569951138994
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.0820918497966698,0.144926468843894
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.0653667975945699,0.145864067646886
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.0638698938700936,0.101914215558327
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.049198588148248,0.0997351030467031
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.0437469722231584,0.112676846902921
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.0206786459500642,0.0406463992943145
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.0118729619773421,0.0322843029597501
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.907818171680055,0.968468562239474
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.884503820600399,0.972089908908239
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.85547939796287,0.992112441515669
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.852170748959928,0.979292997967028
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.707419075794518,0.975440332859822
