"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.340075184727831,0.408318165820613
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.337539760216244,0.417812957242413
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.337261849557767,0.39352568259263
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.33578548719521,0.421368392320264
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.327735168465863,0.376906879219801
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.325847738986196,0.400319279032711
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.32312601709013,0.380915966895781
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.307669484017089,0.38194692524111
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.306945101271455,0.366421612551429
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.344263991355363,0.405712544216156
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.342106710306521,0.392611442524643
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.340019394716505,0.388207027728205
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.337853868379845,0.412474186929668
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.336995484942355,0.422748416606041
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.335062357262249,0.425147183539478
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.331734219885538,0.398402388178575
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.308333488736406,0.337687482269902
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.305916853218541,0.353561077335324
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.263480997883108,0.263480997883108
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.384721409992139,0.449999493795053
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.366347978315596,0.428985514840589
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.364380379605087,0.364380379605087
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.348066524627549,0.457015234936746
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.339089903751556,0.417131251250974
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.334767272603349,0.407343555239284
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.330726019898218,0.355146596730609
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.327219027862435,0.40054999529524
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.324884282062388,0.386339458215152
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.319905420555664,0.37570219510393
"train","Categorical EM-MMIL","IV","Undetermined","I",9,0.390956279606807,0.447393602817124
"train","Categorical EM-MMIL","IV","Oligodendrocytes","I",9,0.360819049531914,0.408323454846142
"train","Categorical EM-MMIL","IV","MAST cells","I",14,0.33746881980572,0.428331997510918
"train","Categorical EM-MMIL","IV","NK cells","I",126,0.336237087322859,0.401235873167575
