"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.55719826597759,0.99731309752082
"train","Categorical EM-MMIL","I","NK cells","I",84,0.55258919886923,0.959267515526751
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.506778577176409,0.883036811219139
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.503304965183883,0.97677200968843
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.0480504182643066,0.106938526070383
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.31404685897745,0.902398830464603
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.101519269389171,0.229985092144447
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.0947953809445917,0.174422694805541
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.0508255898371517,0.136881706811282
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.0386440275887354,0.0883441088671638
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.0109753347647966,0.00427498620269677
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.00925794298408946,0.0208323553392806
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.00658091238533242,0.0171390271134261
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.00612363741520168,0.0147860776324179
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.942691638751604,0.98699109214068
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.440829888745437,0.865931224094397
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.436678096607209,0.999973053483341
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.39170215343442,0.999401965844178
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.369537367430764,0.859395278474689
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.321387193464246,0.806476280569517
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.194898208710074,0.601864781054462
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.182648175838668,0.575570869471573
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.0156295341225298,0.0347886528539438
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.999287510427765,0.999643727111643
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.700514112235931,0.815693204852812
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.561329915925198,0.999924175991148
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.453784910360629,0.87033387450325
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.421804941185243,0.757622239138195
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.414232668942333,0.725561402199991
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.400240868497077,0.857825252449943
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.201078933285795,0.359875129710355
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.00435231180961293,0.00435231180961293
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.00228304663582191,0.00489888524889471
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.792030827020919,0.994894275184808
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.772992415384269,0.949883547802859
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.208736077712389,0.287751436892791
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.173033428505179,0.522321766360929
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.106496796075302,0.334386196788111
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.0915782666775067,0.217579805667554
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.0593153418651634,0.153319712630853
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.0276437146062541,0.0314690221374341
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.00152221317358164,0.00152221317358164
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.000365653424395341,0.000393202686250166
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.994125475016805,0.994125475016805
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.526451989192503,0.901447743815684
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.508180864825416,0.999411650876601
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.471698262739455,0.924485794796682
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.411026369468548,0.999326523979657
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.373181661134191,0.896870157099585
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.20568612634326,0.573271618256793
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.09074981005168,0.14925312128001
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.0259286513299357,0.0387456969905697
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.000346836147839851,0.000784571438418109
