"split","model","Stage_cat","Cell_type","class","n_cells","mean_prob","q90_prob"
"test","Naive inherited-label classifier","II_III","B lymphocytes","I",35,0.295484815292389,0.423238858080566
"test","Naive inherited-label classifier","II_III","MAST cells","I",6,0.291855928242122,0.428140813166066
"test","Naive inherited-label classifier","II_III","Undetermined","I",2,0.263582841216789,0.32418124431766
"test","Naive inherited-label classifier","II_III","Undetermined","II_III",2,0.518502279887664,0.529500326778861
"test","Naive inherited-label classifier","II_III","B lymphocytes","II_III",35,0.366836790998002,0.526187928560027
"test","Naive inherited-label classifier","II_III","NK cells","II_III",20,0.340402780021555,0.449182326610696
"test","Naive inherited-label classifier","II_III","Myeloid cells","II_III",54,0.336760610365014,0.49860472717475
"test","Naive inherited-label classifier","II_III","Epithelial cells","II_III",41,0.329869691208539,0.520082661849065
"test","Naive inherited-label classifier","II_III","T lymphocytes","II_III",108,0.326933167076699,0.478605301787854
"test","Naive inherited-label classifier","II_III","Fibroblasts","II_III",3,0.307769346564102,0.348362392499528
"test","Naive inherited-label classifier","II_III","MAST cells","II_III",6,0.195047437680967,0.28394287051509
"test","Naive inherited-label classifier","II_III","Endothelial cells","II_III",1,0.144946314281314,0.144946314281314
"test","Naive inherited-label classifier","II_III","MAST cells","IV",6,0.51309663407691,0.601546237820181
"test","Naive inherited-label classifier","II_III","Endothelial cells","IV",1,0.4717971546761,0.4717971546761
"test","Naive inherited-label classifier","II_III","NK cells","IV",20,0.346511285318085,0.508027744419368
"test","Naive inherited-label classifier","II_III","B lymphocytes","IV",35,0.337678393709609,0.473097516767527
"test","Naive inherited-label classifier","II_III","Myeloid cells","IV",54,0.335311380678907,0.446264036975797
"test","Naive inherited-label classifier","II_III","T lymphocytes","IV",108,0.332723580842877,0.497699519011532
"test","Naive inherited-label classifier","II_III","Epithelial cells","IV",41,0.329478550037003,0.496835953972758
"test","Naive inherited-label classifier","II_III","Fibroblasts","IV",3,0.255374166540072,0.257487382657376
"test","Naive inherited-label classifier","II_III","Undetermined","IV",2,0.217914878895548,0.267515235105222
"test","Naive inherited-label classifier","IV","Fibroblasts","I",5,0.390716917579416,0.491587913442275
"test","Naive inherited-label classifier","IV","NK cells","I",42,0.348473762252853,0.468123921704928
"test","Naive inherited-label classifier","IV","Undetermined","I",8,0.348216469094699,0.427515941306436
"test","Naive inherited-label classifier","IV","Epithelial cells","I",379,0.344454262180025,0.492451976778099
"test","Naive inherited-label classifier","IV","T lymphocytes","I",211,0.344115508444253,0.469312354383576
"test","Naive inherited-label classifier","IV","Oligodendrocytes","I",2,0.342660793870501,0.430023705021599
"test","Naive inherited-label classifier","IV","Myeloid cells","I",146,0.34175908298008,0.450886031165522
"test","Naive inherited-label classifier","IV","B lymphocytes","I",77,0.302789584165302,0.429009605533708
"test","Naive inherited-label classifier","IV","Fibroblasts","II_III",5,0.375089333002519,0.484911519749093
"test","Naive inherited-label classifier","IV","Oligodendrocytes","II_III",2,0.371866556658962,0.406659925316422
"test","Naive inherited-label classifier","IV","B lymphocytes","II_III",77,0.354721032864115,0.502783029154977
"test","Naive inherited-label classifier","IV","Myeloid cells","II_III",146,0.340317718910234,0.446642591614961
"test","Naive inherited-label classifier","IV","NK cells","II_III",42,0.337860948446835,0.462925462600356
"test","Naive inherited-label classifier","IV","T lymphocytes","II_III",211,0.327016579811517,0.445663712278852
"test","Naive inherited-label classifier","IV","Epithelial cells","II_III",379,0.326074173003465,0.485712324556818
"test","Naive inherited-label classifier","IV","Undetermined","II_III",8,0.307809883409041,0.386510538636992
"test","Naive inherited-label classifier","IV","Undetermined","IV",8,0.343973647496259,0.439955598366476
"test","Naive inherited-label classifier","IV","B lymphocytes","IV",77,0.342489382970583,0.466535119898517
"test","Naive inherited-label classifier","IV","Epithelial cells","IV",379,0.32947156481651,0.475377168255158
"test","Naive inherited-label classifier","IV","T lymphocytes","IV",211,0.32886791174423,0.432338087437461
"test","Naive inherited-label classifier","IV","Myeloid cells","IV",146,0.317923198109686,0.4267884220498
"test","Naive inherited-label classifier","IV","NK cells","IV",42,0.313665289300313,0.413912897294358
"test","Naive inherited-label classifier","IV","Oligodendrocytes","IV",2,0.285472649470538,0.338042191964175
"test","Naive inherited-label classifier","IV","Fibroblasts","IV",5,0.234193749418065,0.31471893798593
"train","Categorical EM-MMIL","I","NK cells","I",84,0.34156686373469,0.40465610535849
"train","Categorical EM-MMIL","I","Epithelial cells","I",129,0.33618456417283,0.40478701290637
"train","Categorical EM-MMIL","I","Myeloid cells","I",227,0.334879931871696,0.386867145327101
"train","Categorical EM-MMIL","I","B lymphocytes","I",298,0.333857154317784,0.409835518522561
"train","Categorical EM-MMIL","I","T lymphocytes","I",737,0.332968361360562,0.411155693288365
"train","Categorical EM-MMIL","I","MAST cells","I",33,0.326596055056417,0.384402399773199
"train","Categorical EM-MMIL","I","Endothelial cells","I",32,0.324756784324929,0.393630102711286
"train","Categorical EM-MMIL","I","Undetermined","I",6,0.324179441839714,0.377127996896319
"train","Categorical EM-MMIL","I","Fibroblasts","I",24,0.324134959500271,0.376354499258127
"train","Categorical EM-MMIL","I","Undetermined","II_III",6,0.349017673432801,0.401567364236286
"train","Categorical EM-MMIL","I","Fibroblasts","II_III",24,0.343933798191658,0.38556098496869
"train","Categorical EM-MMIL","I","Endothelial cells","II_III",32,0.343922356442617,0.415109419767129
"train","Categorical EM-MMIL","I","B lymphocytes","II_III",298,0.338536337859816,0.406331747937147
"train","Categorical EM-MMIL","I","MAST cells","II_III",33,0.338036873064406,0.405732655186642
"train","Categorical EM-MMIL","I","Epithelial cells","II_III",129,0.332669542348177,0.405483568399422
"train","Categorical EM-MMIL","I","Myeloid cells","II_III",227,0.332295504607211,0.387888600009932
"train","Categorical EM-MMIL","I","T lymphocytes","II_III",737,0.331574450637779,0.399311886351889
"train","Categorical EM-MMIL","I","NK cells","II_III",84,0.331381569905078,0.386515772509766
"train","Categorical EM-MMIL","I","T lymphocytes","IV",737,0.335457188001659,0.410441167970241
"train","Categorical EM-MMIL","I","MAST cells","IV",33,0.335367071879177,0.366130971613555
"train","Categorical EM-MMIL","I","Myeloid cells","IV",227,0.332824563521093,0.396851530230549
"train","Categorical EM-MMIL","I","Fibroblasts","IV",24,0.33193124230807,0.377022168380357
"train","Categorical EM-MMIL","I","Endothelial cells","IV",32,0.331320859232454,0.385832993803474
"train","Categorical EM-MMIL","I","Epithelial cells","IV",129,0.331145893478993,0.409875305714159
"train","Categorical EM-MMIL","I","B lymphocytes","IV",298,0.3276065078224,0.39989384613666
"train","Categorical EM-MMIL","I","NK cells","IV",84,0.327051566360232,0.382331737466283
"train","Categorical EM-MMIL","I","Undetermined","IV",6,0.326802884727484,0.387291670233889
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","I",10,0.347120471997488,0.399715153239452
"train","Categorical EM-MMIL","II_III","Epithelial cells","I",39,0.342064952558623,0.41859567453668
"train","Categorical EM-MMIL","II_III","Fibroblasts","I",31,0.34186997746678,0.391308987251797
"train","Categorical EM-MMIL","II_III","Myeloid cells","I",121,0.339784853411498,0.393417549257946
"train","Categorical EM-MMIL","II_III","B lymphocytes","I",62,0.337643451974762,0.392617174201382
"train","Categorical EM-MMIL","II_III","MAST cells","I",10,0.337529463864778,0.384461362122497
"train","Categorical EM-MMIL","II_III","NK cells","I",31,0.336618691782735,0.41365071807608
"train","Categorical EM-MMIL","II_III","T lymphocytes","I",256,0.334885450608427,0.402636744979759
"train","Categorical EM-MMIL","II_III","Undetermined","I",1,0.33246373320943,0.33246373320943
"train","Categorical EM-MMIL","II_III","Endothelial cells","I",3,0.331145772625942,0.369803089450629
"train","Categorical EM-MMIL","II_III","Epithelial cells","II_III",39,0.33837403735049,0.404330049397043
"train","Categorical EM-MMIL","II_III","Myeloid cells","II_III",121,0.335675401166068,0.38926450259876
"train","Categorical EM-MMIL","II_III","B lymphocytes","II_III",62,0.334935706531929,0.396840412270986
"train","Categorical EM-MMIL","II_III","NK cells","II_III",31,0.33488861464935,0.374602995022622
"train","Categorical EM-MMIL","II_III","MAST cells","II_III",10,0.329069166804568,0.376108740180663
"train","Categorical EM-MMIL","II_III","T lymphocytes","II_III",256,0.327533262954661,0.398067536364794
"train","Categorical EM-MMIL","II_III","Undetermined","II_III",1,0.326042780614326,0.326042780614326
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","II_III",10,0.320884173771961,0.388356957770252
"train","Categorical EM-MMIL","II_III","Fibroblasts","II_III",31,0.310797722952134,0.34672479204385
"train","Categorical EM-MMIL","II_III","Endothelial cells","II_III",3,0.306655812335201,0.353483389327888
"train","Categorical EM-MMIL","II_III","Endothelial cells","IV",3,0.362198415038857,0.448516137207557
"train","Categorical EM-MMIL","II_III","Fibroblasts","IV",31,0.347332299581086,0.395616674372071
"train","Categorical EM-MMIL","II_III","Undetermined","IV",1,0.341493486176244,0.341493486176244
"train","Categorical EM-MMIL","II_III","T lymphocytes","IV",256,0.337581286436911,0.410438078593296
"train","Categorical EM-MMIL","II_III","MAST cells","IV",10,0.333401369330654,0.367829237309491
"train","Categorical EM-MMIL","II_III","Oligodendrocytes","IV",10,0.331995354230551,0.412879307355365
"train","Categorical EM-MMIL","II_III","NK cells","IV",31,0.328492693567915,0.359205837480352
"train","Categorical EM-MMIL","II_III","B lymphocytes","IV",62,0.327420841493309,0.379342211934098
"train","Categorical EM-MMIL","II_III","Myeloid cells","IV",121,0.324539745422433,0.379028637729418
"train","Categorical EM-MMIL","II_III","Epithelial cells","IV",39,0.319561010090887,0.373656885908896
"train","Categorical EM-MMIL","IV","Undetermined","I",9,0.377459672499394,0.423380506900826
